Pipe_ID,Start_Node_ID,End_Node_ID,Pipe_Length,Pipe_Capacity,Operation_Cost
4014,1307,13,839,416.0352739593068,697.0590928364375
4015,31,1308,784,351.0462433837131,353.5498509819504
4016,1308,5,991,343.5458068494049,454.0449608049296
4017,5,1309,368,421.11405477878606,707.9237243683049
4018,1309,24,834,472.22604860895626,591.8555010156431
4019,9,1310,504,357.8810261408825,697.4579840528111
4020,1310,15,125,406.2006259485925,709.7786512132122
4021,9,1311,480,476.2649778929904,651.6098264869779
4022,1311,34,649,349.7414311932936,706.9095507534407
4023,3,1312,767,433.3733272241118,839.9277123426913
4024,1312,5,468,416.3016619248144,378.1136095204814
4025,25,1313,542,462.2815005401312,365.8342807482721
4026,1313,19,387,418.8947709825238,506.93350450391
4027,13,1314,880,408.3283015666106,532.7070598115081
4028,1314,37,851,483.01535305576124,753.9563604084781
4029,20,1315,281,343.2981134532235,458.1437705511606
4030,1315,8,625,453.01268627311276,868.7502473606983
4031,11,1316,683,397.9288423638032,534.5255094214971
4032,1316,26,181,306.2914390492052,717.2853625134464
4033,16,1317,691,410.4430136109259,634.5967485734498
4034,1317,3,585,377.0030742711234,375.93380579654297
4035,9,1318,918,420.72890490119755,837.3120722284956
4036,1318,14,889,478.08444075583304,462.0029978790084
4037,24,1319,705,352.21335997906584,467.22440737242516
4038,1319,10,980,429.8485465675941,349.02237576133723
4039,20,1320,120,331.1352251083951,678.2530489013538
4040,1320,44,364,488.1273101612486,421.02273443186505
4041,10,1321,647,348.0645761489661,515.2569404796826
4042,1321,1,168,415.0225133878723,742.9151383946994
4043,8,1322,974,412.55910704165024,467.08947362567346
4044,1322,43,847,332.97134818931,404.3686809625159
4045,25,1323,832,356.8639373956583,728.8150403488542
4046,1323,9,525,495.40775072328836,463.6936013281213
4047,29,1324,625,369.0793324127192,546.6244683447669
4048,1324,24,565,348.94036902993173,813.1850209104072
4049,26,1325,259,313.9043080506391,328.60988654985795
4050,1325,33,407,358.1300658730737,440.14744987311974
4051,19,1326,188,301.56898424812465,623.5383164018899
4052,1326,34,470,443.77281457676213,825.619722912759
4053,29,1327,835,407.0761910764122,859.069795965752
4054,1327,6,800,472.4598433948248,395.58448935116155
4055,24,1328,948,343.6846257326119,661.7685784143625
4056,1328,38,540,310.33243516579796,502.156124978423
4057,12,1329,646,358.8696333030756,757.984846308078
4058,1329,21,344,349.1654265266433,737.2933080556472
4059,16,1330,498,379.4907851334054,426.2522902449109
4060,1330,47,564,484.2795176000393,683.7700394592372
4061,22,1331,766,436.551384946704,556.3218163691008
4062,1331,22,831,497.46279644213223,635.9316936760424
4063,9,1332,133,323.68031682830053,450.3935880249417
4064,1332,45,823,378.0341430543446,470.48151852323906
4065,19,1333,860,321.74179592563024,751.235621070221
4066,1333,33,173,340.4035674644785,775.1789951787617
4067,11,1334,149,395.2652227837727,329.9896290465311
4068,1334,28,913,381.34482079481967,489.91689011878185
4069,7,1335,301,387.32291244034525,355.4526602719072
4070,1335,17,862,314.4621149545583,746.2604084241265
4071,15,1336,995,311.686198170915,636.1620453581838
4072,1336,41,168,480.74915412178837,844.2704515080794
4073,25,1337,130,485.23778428789,786.8718182482144
4074,1337,50,756,413.94157011398664,483.63551892970554
4075,11,1338,635,365.44000440778586,677.0972580534373
4076,1338,34,204,351.7280473274643,580.8365176772786
4077,2,1339,626,417.7287339432123,853.9056170737979
4078,1339,43,955,305.95995274591667,638.0096174237783
4079,1,1340,669,373.41499014900694,627.1435048365712
4080,1340,30,299,318.95417831840393,492.9529585344294
4081,4,1341,996,322.14113776130216,787.1149337458667
4082,1341,33,791,460.3892640090139,736.091184571342
4083,4,1342,244,434.1964682539037,701.9000032897732
4084,1342,29,491,402.8085579356408,518.0083400789067
4085,4,1343,264,383.9739181740614,667.9700081051392
4086,1343,24,950,425.5260709803576,861.1501886365998
4087,17,1344,226,371.8327877267906,730.6220170256022
4088,1344,3,384,464.1122823598196,505.75179517792765
4089,29,1345,597,339.6810727987808,739.5718928773556
4090,1345,30,762,341.26777571641776,387.0392367842542
4091,22,1346,402,425.5597295406076,300.07118694651
4092,1346,21,120,377.91062712521904,714.8099185656974
4093,31,1347,369,386.02365472153815,714.6441639627418
4094,1347,34,361,495.38628335946305,397.4761283020998
4095,22,1348,552,398.24775519020073,416.67980679461664
4096,1348,1,496,396.21022549526367,704.4157074756797
4097,3,1349,925,411.7446816425105,334.82780221110227
4098,1349,45,712,453.01371487540746,395.13358097499724
4099,27,1350,315,479.23955965587913,365.2719653307365
4100,1350,27,713,450.0706244816686,666.894800629406
4101,23,1351,642,379.3212250701945,604.3436989301183
4102,1351,3,391,335.7215818647305,889.4542602960674
4103,20,1352,148,340.0640972147643,548.4654492743975
4104,1352,32,122,342.69947878219915,474.86344998127663
4105,12,1353,652,499.8018923337736,490.9036148990558
4106,1353,22,405,458.63416399880833,660.2734123650871
4107,26,1354,250,489.3542962872042,346.8297170399352
4108,1354,45,706,384.7874511787163,633.9743509439616
4109,28,1355,934,437.6220798501303,875.8318134800038
4110,1355,10,148,414.3279446540296,573.0066193841744
4111,15,1356,278,389.9454616647564,467.095202014432
4112,1356,1,920,395.6981719790437,622.5634240358479
4113,30,1357,196,460.4836574357406,702.2417346098184
4114,1357,49,358,369.2902614686121,503.4461090321318
4115,6,1358,882,358.2916835315794,370.36306173234635
4116,1358,17,602,470.2073877070045,858.9648572795544
4117,29,1359,408,456.2233692418028,383.8214569751413
4118,1359,24,727,379.9920146764948,737.9467882754182
4119,21,1360,998,465.7212267297567,555.3034397038132
4120,1360,27,172,411.3647421764942,402.77433280060393
4121,28,1361,399,405.3926131650983,632.1352763023563
4122,1361,20,175,424.917049030235,481.6376263138243
4123,16,1362,615,400.31572998129127,819.9649373574954
4124,1362,15,127,492.54811721136895,343.13167371132215
4125,31,1363,301,316.0415415627452,750.6475163414618
4126,1363,19,692,431.984859051812,610.588853410563
4127,23,1364,511,495.6913344368568,525.024418944126
4128,1364,50,343,398.7597791431492,824.39880696785
4129,15,1365,493,367.70701540454587,417.96047808893417
4130,1365,14,301,469.55805407257486,818.320053592925
4131,5,1366,636,414.8867514592717,787.8721635728516
4132,1366,8,279,410.5494895193407,880.5882556396853
4133,10,1367,595,323.3089219997265,809.7262557324732
4134,1367,35,318,377.5132676599664,667.843385929629
4135,6,1368,745,401.292223753416,822.534342016
4136,1368,5,945,483.6222677521123,449.1082255329065
4137,12,1369,919,380.07877087673046,307.11317592614637
4138,1369,47,958,364.99837905271767,638.9999827091494
4139,14,1370,675,458.2228236402879,632.0002034536623
4140,1370,28,441,373.3417295784488,673.0303111223055
4141,12,1371,525,406.03871090009466,840.8787456868243
4142,1371,47,559,303.6697323347265,753.4090662297119
4143,15,1372,847,362.0043692432205,616.7458967663546
4144,1372,45,688,337.8565729936492,662.006979187052
4145,6,1373,329,323.7678268787919,487.13408988265473
4146,1373,49,350,324.11289916440006,371.96411031452146
4147,17,1374,397,413.9438813066971,620.2451884665991
4148,1374,15,723,495.3086212689128,329.88016973662604
4149,5,1375,245,429.5015514802475,381.8193923107448
4150,1375,23,705,413.552245096216,882.6031101837851
4151,7,1376,722,489.11066875349053,368.16142168438773
4152,1376,29,497,325.8181323456612,679.7593071263934
4153,6,1377,601,312.48987113335636,321.0964279731832
4154,1377,3,212,445.57117361002935,410.24335550545675
4155,20,1378,314,318.6520240361663,852.5316946981171
4156,1378,25,370,481.62641131212615,866.9253851463266
4157,25,1379,412,392.8270374397464,314.79363342413575
4158,1379,10,113,403.6815089469152,344.9664076190981
4159,3,1380,132,376.70180489854783,864.1405157237336
4160,1380,24,359,497.96827639111376,589.3509553814547
4161,9,1381,458,423.18094673331524,773.8010776683016
4162,1381,20,301,338.7850448639548,441.98204438011595
4163,22,1382,211,463.9035209501173,670.5716289323732
4164,1382,48,491,447.0367887102648,429.50206087814934
4165,3,1383,615,382.94652727402797,321.6915963247735
4166,1383,41,732,452.710246811877,876.123724311884
4167,22,1384,162,349.303264881943,638.16995135898
4168,1384,31,429,449.30513643218933,635.9753415376899
4169,20,1385,821,348.4197914652688,559.5445590020104
4170,1385,18,163,476.8835949689275,367.5327044193094
4171,23,1386,685,352.0566394330047,585.3464458310798
4172,1386,39,596,364.6490634118943,456.2358081666132
4173,3,1387,723,373.14317143580945,735.8142106284496
4174,1387,33,359,385.5385818232409,684.6716790311876
4175,30,1388,491,341.53681907951955,847.0751642199613
4176,1388,1,370,466.8845691688689,390.12893728015547
4177,14,1389,125,484.6171638478859,639.0049695916987
4178,1389,3,505,308.45379884718693,652.0528780148329
4179,15,1390,159,306.49626440717896,792.5119828167981
4180,1390,41,985,459.3097108092997,472.93054977352017
4181,4,1391,763,494.78711482088545,516.9871966530118
4182,1391,18,370,421.9962985628943,636.2840893041011
4183,28,1392,235,434.8882142733737,542.2398024629581
4184,1392,49,955,488.8875924709987,360.33417262382966
4185,29,1393,898,495.826783503545,462.2510462413462
4186,1393,3,705,350.69073877407294,513.819355992623
4187,26,1394,246,471.26003873942904,829.5892582917024
4188,1394,14,275,464.717964834126,514.9449900221905
4189,18,1395,704,451.61527945841465,657.8677493393068
4190,1395,23,831,350.5999481023694,885.3740222893928
4191,27,1396,454,481.34847451451077,898.5902030252842
4192,1396,41,267,495.47778864164815,331.2535127773546
4193,13,1397,679,385.72956815574304,794.5217469373526
4194,1397,15,148,442.5155886494522,680.970909456589
4195,31,1398,713,481.8081882628472,881.719524921012
4196,1398,13,468,344.6025282823756,615.3786168002218
4197,3,1399,337,387.2896797646226,649.0747588666261
4198,1399,13,839,366.1817166156052,625.4674836463241
4199,8,1400,710,486.48919113700293,388.07813842622943
4200,1400,35,677,482.2854437706295,600.9384919923805
4201,30,1401,330,334.14989884423164,820.0721318938546
4202,1401,24,890,484.97648865353847,808.6549788784657
4203,26,1402,171,422.69148532625144,547.1758079374792
4204,1402,31,324,499.01055049584943,862.6901791395372
4205,13,1403,483,347.1672103799742,576.762319891363
4206,1403,13,676,368.16335377400344,872.7996606751003
4207,27,1404,178,407.83986706546034,606.3090560331891
4208,1404,23,915,452.3939489194307,457.68856473176504
4209,4,1405,271,300.3745487838337,510.38956977241116
4210,1405,10,921,312.4635450098371,407.71697549620006
4211,24,1406,151,428.5565378371882,722.0284113480827
4212,1406,40,106,341.1209838078267,626.5508263653443
4213,13,1407,466,379.1339828192632,413.1593587629552
4214,1407,28,205,438.5616787698201,619.2719161228239
4215,11,1408,752,377.4666841713385,805.0150608582022
4216,1408,29,921,451.4964649480238,551.5200043624407
4217,13,1409,936,394.10829720919503,355.9283555356191
4218,1409,22,684,322.32063989037835,412.2870188773357
4219,29,1410,616,469.82732723222443,441.3853991998122
4220,1410,3,319,490.98158178700066,875.3427629071232
4221,11,1411,302,372.7650081595441,343.61034660157384
4222,1411,44,224,411.73628878744677,809.9854602657574
4223,20,1412,626,401.6314613120295,507.12241862387054
4224,1412,37,820,300.95996496347414,605.4682154933275
4225,6,1413,802,464.9876959634795,602.7461807356804
4226,1413,39,374,425.6166953142871,804.20174293265
4227,23,1414,113,471.06722606046293,705.086312666309
4228,1414,25,140,426.3106970883915,347.22535028553915
4229,18,1415,261,341.951703002267,419.45783644204187
4230,1415,6,997,452.3083096152218,717.7383561144862
4231,21,1416,811,323.7146866081901,822.4995727712101
4232,1416,9,255,377.6192847402039,466.5675017768001
4233,24,1417,294,350.1016871771669,486.7232155969848
4234,1417,20,233,420.63776468090373,387.409516397621
4235,30,1418,108,341.4918402959757,559.8029580674881
4236,1418,24,596,354.38590749149745,530.4640888054753
4237,12,1419,834,487.5821906848687,617.5470341756838
4238,1419,46,145,367.6927502483661,539.1806009073207
4239,5,1420,222,387.25377222311255,679.5997522910397
4240,1420,16,692,354.5261017735011,604.5888516105747
4241,8,1421,427,498.21706762707186,558.8588802224929
4242,1421,18,905,479.3019671227729,801.6041998334099
4243,23,1422,841,489.5493463226703,377.24553727990616
4244,1422,9,363,382.8739215813115,416.7804196547136
4245,2,1423,284,357.5639226752301,449.0433631481129
4246,1423,35,438,337.355461327214,625.8709831183551
4247,14,1424,897,386.4764841912578,685.1238652772619
4248,1424,32,556,327.52779960827286,551.1642055758297
4249,3,1425,890,486.46113654897596,660.7416347753431
4250,1425,13,993,470.8031060910919,762.9299611726904
4251,13,1426,732,424.2250598181658,441.19533057584977
4252,1426,14,464,491.37768852659326,827.4372027313501
4253,24,1427,178,358.30277166887066,440.6434466449554
4254,1427,50,150,322.84969065161124,629.5650048769492
4255,26,1428,305,364.76992614916895,431.96058829834874
4256,1428,49,410,445.4484639139958,509.79202827734264
4257,21,1429,621,403.3601189381248,428.06872879562536
4258,1429,22,212,467.0724708357785,669.4755312608313
4259,14,1430,615,335.4387624968076,578.5622429783762
4260,1430,36,312,361.15189742870086,575.7522035276663
4261,16,1431,184,427.26886306361786,600.0554014693399
4262,1431,2,236,395.92639123990534,832.553394431315
4263,16,1432,787,436.30700004169415,503.4171298463458
4264,1432,25,829,389.4759645276135,695.4779475738965
4265,3,1433,521,398.6600432477918,477.59557508638017
4266,1433,50,971,492.1834863116123,409.6168876268297
4267,7,1434,758,401.97851514617435,817.8161688897742
4268,1434,45,576,448.7730561776342,813.8244589288814
4269,29,1435,908,378.550036707742,513.9337342130137
4270,1435,11,940,308.86937239072023,485.05265329720805
4271,8,1436,271,413.0886999130685,561.7736155762166
4272,1436,19,453,339.51691716566364,558.4299729648062
4273,18,1437,257,389.4123111081647,860.4358920506917
4274,1437,17,770,326.305044777142,705.7435111800664
4275,5,1438,746,458.20597540235025,654.8148853958119
4276,1438,50,968,381.21525847340666,823.8956155136428
4277,20,1439,679,479.168778093358,691.2496097278461
4278,1439,48,841,300.5214926785267,676.9436604223395
4279,23,1440,832,407.44111127726,771.520114023531
4280,1440,41,373,471.4194379119715,439.578891845783
4281,9,1441,378,493.9851147131887,680.6718838533618
4282,1441,37,404,316.7616866974329,396.42935093490337
4283,10,1442,429,386.2730912776004,567.5791622426434
4284,1442,13,407,475.3359037416652,720.4677237283421
4285,21,1443,549,312.7652069419427,498.2146132194366
4286,1443,38,260,487.6056254728935,734.3999244717376
4287,9,1444,941,454.08260297934294,522.534187343055
4288,1444,41,111,497.61358839223,695.3008202153029
4289,4,1445,391,394.08644953264826,459.93007227257215
4290,1445,34,914,453.5420103115019,837.3428874498458
4291,19,1446,708,490.2954505705187,682.3678860738526
4292,1446,36,552,439.95380869628764,423.343035209044
4293,5,1447,869,445.25729280362407,606.6316006767458
4294,1447,5,780,450.93650417362824,860.0836751685347
4295,12,1448,936,467.2738586020173,713.9947178125838
4296,1448,27,597,459.38231314852595,507.89703790609497
4297,2,1449,317,352.49126059697807,497.1552978168329
4298,1449,22,843,487.01532319609373,474.6020180401689
4299,21,1450,568,378.26656729323855,875.9568723501009
4300,1450,27,981,359.0494109025838,761.45620391789
4301,13,1451,646,445.9019999917534,424.243305234146
4302,1451,6,131,451.7275167827423,675.5319865982905
4303,18,1452,433,391.1221576205427,779.8443862277035
4304,1452,44,131,300.72258650684773,452.21657705310713
4305,11,1453,259,423.7374699423942,339.3545187987823
4306,1453,6,730,408.707219529452,615.4675840909714
4307,1,1454,523,418.96461989811536,316.4957337790648
4308,1454,35,338,450.5738889007141,694.667044342907
4309,17,1455,325,389.1241384199864,331.1960588467802
4310,1455,34,703,405.4247843555395,579.3791529354822
4311,31,1456,607,377.752930423382,532.1994355525853
4312,1456,1,216,318.3875871841675,711.5575324249318
4313,6,1457,933,472.9580443999791,716.8032021865197
4314,1457,48,425,318.74497321194326,768.5599078742965
4315,12,1458,577,406.2397588483023,709.6677001164783
4316,1458,19,428,471.21906644727676,400.45376864775073
4317,31,1459,396,389.08673505720606,727.3493351064084
4318,1459,25,276,485.54645595660077,356.6742307612315
4319,21,1460,227,440.5588719636005,447.0923676628461
4320,1460,41,971,306.4690575837795,688.1570046589482
4321,14,1461,165,410.35017658791025,777.8074652877895
