ID_Tuberia,ID_Nodo_Inicio,ID_Nodo_Final,Longitud_(km),Costo_de_energia,Flujo_Necesario_(m3),Mano_de_obra,Material,Costo_de_Operacion
3717,1159,34,47.3,2782.9,3957.07,18399.04,TP,246989.335
3718,5,1160,13.5,2097.17,4078.09,11699.33,TP,93419.308
3719,1160,21,56.6,2725.02,4198.2,7130.23,TD,251751.508
3720,5,1161,42.8,2751.73,1087.93,8565.59,TC,69015.991
3721,1161,24,27.8,2454.6,3351.63,8504.69,TC,115190.701
3722,18,1162,56.8,2165.99,3814.03,13695.37,TD,240715.486
3723,1162,25,75.5,2077.3,977.8,7256.86,TC,92591.978
3724,14,1163,59.3,2949.14,4134.21,16993.94,TC,287193.855
3725,1163,36,81.2,2584.77,3298.5,12814.07,TC,299895.331
3726,10,1164,36.2,2679.54,2182.62,17437.14,TP,135745.518
3727,1164,1,92.5,2798.43,3383.62,14034.38,TP,359289.858
3728,6,1165,71.3,2516.53,3483.84,15045.25,TC,285518.397
3729,1165,32,56.8,2361.05,2161.21,7907.58,TD,137769.906
3730,14,1166,84.8,2561.53,2015.48,8276.51,TD,186716.65
3731,1166,10,57.1,2783.33,974.25,9360.64,TD,73390.029
3732,25,1167,69.7,2973.62,1632.79,8385.64,TD,130196.107
3733,1167,16,53.7,2132.54,939.37,18185.65,TP,108952.224
3734,29,1168,43.1,2709.08,4347.58,18362.39,TD,219469.602
3735,1168,41,89.1,2811.49,3172.71,15670.81,TC,321542.814
3736,27,1169,11.1,2978.17,2664.24,12711.8,TC,61788.374
3737,1169,26,33.8,2520.55,3023.99,16029.25,TP,154422.087
3738,19,1170,92.8,2828.72,3401.83,17679.78,TD,346806.192
3739,1170,41,34,2697.44,1163.69,7429.75,TD,54150.5
3740,18,1171,22.6,2985.93,1588.18,17643.51,TD,67108.414
3741,1171,3,22.6,2812.21,3792.44,13247.48,TC,118990.558
3742,2,1172,88.1,2885.44,1109.16,13393.22,TC,131406.842
3743,1172,29,37.4,2178.29,4170.6,15039.63,TC,192749.879
3744,9,1173,62.4,2079.68,1505.74,10936.23,TC,121191.185
3745,1173,37,22.1,2717.56,3670.58,11064,TD,101539.778
3746,20,1174,58.9,2625.78,3431.41,11686.8,TD,223434.709
3747,1174,19,81.1,2463.64,1568.78,12087.82,TC,157493.684
3748,21,1175,88.7,2500.38,1519.6,17852.02,TC,178348.546
3749,1175,10,38,2400.67,1090.7,16335.81,TD,69984.566
3750,13,1176,63,2156.53,2171.02,7235.47,TD,150507.542
3751,1176,33,41.1,2783.44,3146.29,17113.29,TC,171456.526
3752,28,1177,13,2250.22,4259.69,8840.2,TP,85030.81
3753,1177,13,57.1,2040.03,3016.96,7355.73,TC,191226.625
3754,21,1178,25.2,2099.37,2791.4,16426.18,TP,123363.808
3755,1178,28,42.9,2026.11,4023.73,12413.63,TP,213126.38
3756,21,1179,89.9,2817.2,4439.71,7494,TC,419183.329
3757,1179,42,53.9,2182.32,4124.54,16045,TP,274234.526
3758,20,1180,82,2009.35,3038.06,14116,TC,283597.07
3759,1180,19,18.1,2905.83,2090.2,14144.06,TD,63368.946
3760,25,1181,40.1,2477.45,1449.66,16843.98,TC,99349.97
3761,1181,19,61.5,2126.4,3260.79,15579.9,TP,250962.675
3762,1,1182,49,2669.59,1197.95,7027.33,TP,83153.863
3763,1182,50,82,2308.85,1896.33,10270.52,TC,181430.106
3764,12,1183,90.4,2030.9,4483.16,13728.25,TD,429273.764
3765,1183,33,89.3,2122.6,3480.67,18159.07,TC,354712.292
3766,22,1184,63.4,2194.21,3494.81,16943.79,TP,276290.913
3767,1184,4,57.3,2612.39,1945.12,12685.54,TC,143244.508
3768,11,1185,36.2,2059.76,1982.53,9513.57,TP,103319.413
3769,1185,35,51.7,2711.18,2661.89,12490.85,TC,169059.848
3770,28,1186,99.5,2149.6,3254.67,6603.91,TC,341178.258
3771,1186,42,50.1,2301.81,3797.55,14113.03,TD,215139.913
3772,15,1187,94.6,2046.26,2700.62,15120.08,TC,292301.096
3773,1187,26,63,2498.42,1624.78,16389.38,TC,142555.134
3774,9,1188,17.8,2669.42,2081.02,9432.92,TP,68953.628
3775,1188,37,18.9,2617.57,2281.68,9037.44,TC,66527.434
3776,16,1189,71,2457,3992.15,14840.89,TC,320033.697
3777,1189,49,79,2692.56,3923.38,17302.44,TD,340323.484
3778,27,1190,30,2112.68,3244.9,17950.43,TC,140745.669
3779,1190,11,16.9,2546.14,2390.05,13256.64,TD,64148.609
3780,17,1191,27.7,2657.61,1747.6,8519.8,TC,70661.67
3781,1191,24,46.8,2409.69,4203.92,17900.81,TC,240325.009
3782,19,1192,54.4,2005.26,3886.71,11756.67,TD,232252.956
3783,1192,6,54.6,2672.78,2240.1,12877.97,TD,145586.992
3784,12,1193,50.5,2909.31,1653.97,10705.79,TD,103564.059
3785,1193,40,44.6,2834.66,3643.13,16499.13,TP,216465.561
3786,4,1194,56.8,2777.93,4335.08,16265.06,TP,299432.16
3787,1194,36,21.4,2283.33,1985.24,11349.48,TC,70871.27
3788,5,1195,97.4,2973.24,2863.09,7088.05,TD,293179.086
3789,1195,39,68.7,2705.34,2622.5,13946.66,TD,205185.746
3790,18,1196,74.4,2888.61,1078.11,7715.5,TP,107018.044
3791,1196,30,39.2,2124.43,1901.72,16716.77,TP,128493.841
3792,14,1197,99.4,2986,1020.56,9988.48,TC,127403.168
3793,1197,10,32.5,2482.87,3236.3,10519.21,TC,131856.803
3794,25,1198,55.1,2665.86,4339.43,8553.43,TD,255453.941
3795,1198,15,19.2,2098.86,2743.81,13121.57,TD,75774.524
3796,8,1199,31.6,2146.98,2102.4,7603.03,TP,92152.213
3797,1199,45,33.7,2994.56,2057.33,17043.52,TD,99596.213
3798,24,1200,67.8,2761.44,2532.27,16240.27,TC,211801.967
3799,1200,25,23.9,2052.48,3863.16,9233.72,TD,109155.956
3800,13,1201,24.6,2389.07,3526.65,8577.76,TP,115735.716
3801,1201,4,69.3,2029.45,3652.16,10808.54,TD,272417.802
3802,30,1202,81.8,2171.95,1490.25,17231.94,TC,163707.862
3803,1202,37,41.4,2401.5,4134.72,7299.69,TC,190368.195
3804,12,1203,44.7,2562.71,3819.14,14449.41,TD,196397.324
3805,1203,17,68.2,2386.67,3251.57,16411.56,TC,261890.332
3806,12,1204,76.8,2780.77,1588.65,7532.42,TC,142113.656
3807,1204,9,36.2,2976.34,1211.63,8910.13,TD,61093.554
3808,1,1205,70.7,2329.17,4088.9,7433.74,TC,308512.002
3809,1205,24,53.8,2044.7,2256.57,16242.63,TD,149436.374
3810,9,1206,94.8,2293.95,1024.3,14257.18,TC,132189.104
3811,1206,4,87.6,2892.22,1677.01,18462.25,TD,179337.896
3812,11,1207,74.7,2244.7,2734.9,18184.43,TC,248365.919
3813,1207,44,30.2,2393.16,1908.96,13741.93,TP,102643.735
3814,12,1208,66.7,2242.21,4246.24,12200.74,TD,304987.602
3815,1208,30,74.1,2011.86,3009.23,17180.03,TP,278253.896
3816,28,1209,77.6,2850.13,912.66,17398.47,TP,127607.803
3817,1209,44,45.7,2209.1,3847.28,16127.23,TC,215122.425
3818,12,1210,55.5,2189.03,3510.78,14030.32,TD,219485.832
3819,1210,23,58.1,2672.58,2774.4,14968.54,TC,198292.862
3820,30,1211,34.9,2693.56,2375.66,13434.19,TC,116502.731
3821,1211,47,33.5,2347.84,4049.64,16896.87,TC,176873.581
3822,17,1212,35.2,2447.47,1703.53,11155.26,TP,96993.032
3823,1212,27,96.6,2227.5,967.35,16236.54,TP,146006.784
3824,13,1213,63.7,2344.85,3883.32,15009.88,TD,273728.142
3825,1213,12,94.4,2643.08,916.84,7659.8,TP,112938.156
3826,30,1214,62.2,2158.51,3263.8,14800.35,TP,251047.955
3827,1214,13,83.8,2720.47,3720.76,9452.31,TP,343822.319
3828,18,1215,53.6,2588.26,4043.35,7679.5,TP,243118.27
3829,1215,35,54.3,2380.65,2397.4,9950.48,TP,163405.958
3830,5,1216,25.8,2295.38,950.76,11169.92,TP,61451.74
3831,1216,2,77.9,2813.67,2650.84,10796.49,TC,234146.033
3832,23,1217,80.3,2006.31,2301.2,6897.76,TD,197829.086
3833,1217,24,53.7,2953.16,2681.05,14309.18,TD,169820.233
3834,17,1218,20.7,2581.53,2827.47,7229.31,TC,77737.572
3835,1218,2,23.6,2169.3,3878.05,16186.04,TC,130919.172
3836,11,1219,42.1,2357.53,3861.29,8412.17,TP,190995.566
3837,1219,5,42.8,2926.66,3362.93,11830.51,TD,165788.88
3838,29,1220,63.8,2952.03,1779.69,14840.31,TD,140240.748
3839,1220,8,50.9,2525.25,4005.68,9601.39,TP,236178.671
3840,6,1221,39.9,2242.86,4232.23,17203.06,TP,224438.323
3841,1221,4,35.8,2238.07,3438.55,12463.69,TP,163975.599
3842,2,1222,92.4,2389.58,3259.42,13622.58,TC,334891.922
3843,1222,6,44.4,2385.11,4465.47,15333.09,TD,225184.922
3844,25,1223,49,2793.01,3010.97,18537.84,TD,179991.084
3845,1223,5,49.3,2442.25,2761.71,8764.99,TC,158754.03
3846,25,1224,84.3,2437.7,2734.08,17612.29,TD,261100.308
3847,1224,5,13.4,2247.23,4344.69,18719.17,TC,103520.167
3848,22,1225,23.3,2936.03,2944.1,10638.51,TD,88555.176
3849,1225,9,15.2,2583.63,2291.05,9531.85,TC,59330.845
3850,11,1226,66.6,2799.02,4155.37,12971.94,TC,309382.124
3851,1226,40,58.7,2056.95,1124.73,11294.31,TC,94055.514
3852,29,1227,86.5,2204.87,4228.4,8783.94,TD,382015.774
3853,1227,2,27.3,2172.54,1526.05,17720.15,TD,72185.945
3854,18,1228,17.7,2952.25,1080.92,12777.36,TD,42528.31
3855,1228,44,15,2462.78,2904.95,9863.44,TC,68722.942
3856,27,1229,50,2014.92,3101.39,10427.19,TD,173767.924
3857,1229,2,35.5,2326.4,2392.62,17201.42,TP,140588.812
3858,11,1230,50.6,2534.98,3442.54,10877.41,TC,201745.547
3859,1230,36,94.3,2381.49,2540.26,18030.27,TC,283397.629
3860,21,1231,90.2,2988.47,1009.91,13030.05,TD,114930.432
3861,1231,39,66.4,2792.96,3003,7432.69,TC,219287.347
3862,23,1232,82.7,2324.2,2838.21,15694.85,TC,273142.322
3863,1232,27,39.5,2281.86,2758.85,7016.69,TC,127394.822
3864,3,1233,12.1,2843.2,3445.76,11472.42,TC,70923.462
3865,1233,49,24.2,2390.45,1274.55,7792.35,TP,57390.845
3866,6,1234,81.2,2019.96,3588.94,18713.82,TC,336483.674
3867,1234,39,78,2948.38,4463.97,12794.46,TD,371609.176
3868,20,1235,84.5,2168.79,3025.34,16327.45,TP,308425.115
3869,1235,13,22.9,2462.76,2271.14,17676.35,TP,109268.551
3870,17,1236,47.1,2346.09,3774.86,9760.15,TC,202590.341
3871,1236,35,29.2,2829.88,2425.35,12628.66,TC,102696.018
3872,21,1237,43.9,2641.59,1586.11,7947.89,TP,96910.278
3873,1237,38,77.9,2069.88,4458.47,8660.15,TC,369303.038
3874,3,1238,49.8,2280.12,3003.82,10377.33,TC,175738.215
3875,1238,11,85.3,2007.44,2521.43,18957.51,TP,275853.7
3876,21,1239,74.7,2203.64,3748.32,13660.34,TD,304059.688
3877,1239,8,73.1,2148.59,927.86,16820.47,TC,108662.237
3878,30,1240,91.9,2858.41,1330.33,7454.21,TC,142260.42
3879,1240,32,94.5,2584.75,3902.39,8494.94,TP,397694.919
3880,30,1241,53.8,2451.91,3500.73,12753.13,TD,211196.192
3881,1241,10,80.7,2573.33,4171.95,16735.89,TP,391130.954
3882,14,1242,13.7,2247.54,2283.04,15225.81,TC,68544.551
3883,1242,21,28.1,2822.71,1513.19,9355.99,TC,66862.126
3884,18,1243,32.6,2854.59,2322.63,10221.13,TP,110257.831
3885,1243,19,53.3,2194.82,1801.52,13134.17,TC,128424.427
3886,22,1244,24.7,2640.08,2827.37,13017.74,TD,93304.503
3887,1244,33,91.5,2523.74,2559.69,15236.25,TC,271778.75
3888,28,1245,69.3,2412.09,4163.33,9815.85,TP,321359.994
3889,1245,5,97.7,2376.96,2568.08,10272.91,TP,285124.397
3890,21,1246,92.8,2046.15,3776.91,18645.92,TC,395429.014
3891,1246,49,18.4,2885.91,2536.92,15826.98,TD,74888.406
3892,17,1247,38.1,2049.93,3360.9,10250.96,TP,161878.196
3893,1247,39,17.1,2254.29,3273.41,16261.64,TC,95631.373
3894,15,1248,91.8,2791.26,3026.05,10765.59,TC,305343.507
3895,1248,50,36.4,2606.17,3538.06,15640.6,TD,156416.514
3896,3,1249,83.7,2549.44,1721.44,9729.17,TC,169011.059
3897,1249,13,47.6,2543.75,1756,12403.41,TD,105974.806
3898,25,1250,57.5,2342.34,2067.47,6519.17,TC,136215.956
3899,1250,48,55.3,2408.07,3765.62,14028.62,TP,254135.578
3900,19,1251,81.2,2739.06,2165.27,6787.07,TP,199598.901
3901,1251,8,32.7,2717.06,1671.87,11792.38,TC,84509.683
3902,19,1252,88.9,2297.75,1704.06,15366.08,TC,189130.668
3903,1252,19,30.5,2767.3,3497.7,12954.93,TP,149607.433
3904,20,1253,40.6,2972.11,1324.76,11483.11,TP,92355.007
3905,1253,6,13.4,2884.15,1649.82,7081.5,TD,36322.138
3906,4,1254,51.4,2178.95,4363.17,14685.92,TP,271972.24
3907,1254,45,66.4,2484.33,1551.76,15962.57,TP,155005.161
3908,13,1255,67.3,2669.66,3561.87,17726.89,TD,270746.535
3909,1255,17,25.1,2095.56,2712.08,7614.89,TC,87683.015
3910,31,1256,92.1,2005.91,3085.03,12347.88,TD,305893.781
3911,1256,30,33.2,2823.77,1235.55,13263.51,TD,65065.646
3912,10,1257,92.7,2151.85,929.11,12612.88,TC,117289.971
3913,1257,26,33.8,2659.92,2623.59,7658.53,TP,115078.705
3914,15,1258,36.6,2585.18,2237.64,12520.22,TD,104515.156
3915,1258,3,26.3,2895.95,2769.32,17620.95,TP,130354.011
3916,17,1259,42.8,2728.28,2184.62,18767.6,TD,126258.176
3917,1259,12,49.8,2373.88,3648.52,10418.09,TC,208031.783
3918,25,1260,95.7,2036.68,3374.37,9965.14,TD,340908.113
3919,1260,46,46.9,2354.48,3949.58,7489.4,TD,199572.822
3920,4,1261,21.6,2882.77,1249.61,9775.45,TC,52357.881
3921,1261,16,52.5,2887.68,2871.41,12544.37,TP,192524.252
3922,24,1262,21,2188.46,2983.59,9045.64,TP,92885.334
3923,1262,40,13,2545.94,4366.6,7492.57,TD,71299.852
3924,21,1263,85.2,2825.41,1429.52,8032.77,TD,137472.946
3925,1263,30,94,2536.7,3040.34,6627.84,TC,303572.692
3926,12,1264,74.4,2752,1565.27,14156.12,TD,141857.88
3927,1264,10,98,2699.4,3034.95,9546.21,TC,322080.783
3928,12,1265,19.1,2893.35,1665.37,11030.66,TC,60072.435
3929,1265,2,79,2293.84,1445.99,8602.19,TP,143193.839
3930,26,1266,48,2357.04,4242.68,7408.76,TC,223045.828
3931,1266,43,98.4,2906.65,2617.06,17166.49,TD,287891.738
3932,24,1267,63.8,2496.05,1778.95,18679.83,TP,173900.533
3933,1267,2,24.2,2528.82,1254.47,13459.84,TD,54422.738
3934,28,1268,61,2202.13,2719.93,13953.83,TP,211374.733
3935,1268,6,43.6,2652.26,3709.65,7843.15,TC,182432.245
3936,17,1269,53,2798.29,2329.86,15413.24,TC,161731.322
3937,1269,32,54.7,2344.96,3190.04,18886.88,TP,235389.476
3938,15,1270,15.2,2674.39,3596.1,12257.79,TP,95334.259
3939,1270,12,45.3,2943.42,1867.49,14979.7,TC,121994.027
3940,30,1271,35,2947.09,3938.67,10836.13,TD,158138.348
3941,1271,44,79.3,2967.76,2765.6,15394.17,TD,246910.512
3942,4,1272,80.6,2710.91,3326.37,17706.56,TD,299146.828
3943,1272,42,14.7,2059.95,1462.85,17034.82,TD,50819.557
3944,5,1273,46.5,2514.91,3828.98,17717.04,TC,221311.672
3945,1273,10,48.2,2532.46,2263.38,7943.35,TC,129897.081
3946,8,1274,76.6,2189.81,4328.17,17496.31,TD,361721.728
3947,1274,32,61.5,2231.42,1727.96,7504.53,TC,125761.379
3948,23,1275,29.8,2368.03,2973.43,9403.61,TC,112604.547
3949,1275,33,34.5,2217.75,2715.08,14107.92,TC,128336.226
3950,1,1276,77.4,2654.93,2073.54,17103.65,TP,216168.241
3951,1276,39,42.6,2381.06,1011.09,16342.66,TP,96115.74
3952,25,1277,85.9,2758.44,3304.28,9595.53,TD,301948.94
3953,1277,33,97,2243.12,3017.77,15671.12,TP,343547.282
3954,27,1278,91.6,2551.81,1934.24,16647.89,TC,218018.341
3955,1278,50,31.1,2335.09,2921.48,6558.12,TD,103686.11
3956,25,1279,38.9,2419.59,4192.1,14285.99,TP,209778.849
3957,1279,2,91.8,2380.52,2185.59,7307.24,TD,214709.266
3958,26,1280,25,2723.88,3569.84,18340.03,TP,148823.973
3959,1280,20,97.2,2094.18,2697.62,6836.35,TP,285495.529
3960,2,1281,70.1,2193.31,3556.05,14860.86,TP,297541.081
3961,1281,40,95.3,2041.85,2128.93,8299.05,TC,224016.694
3962,21,1282,41.3,2451.48,4377.95,18475.83,TP,240535.888
3963,1282,31,90.1,2272.6,1660.94,17697.59,TC,192627.751
3964,1,1283,55.2,2615.68,1413.34,12568.82,TP,119595.39
3965,1283,42,47.6,2037.75,1677.3,13190.54,TP,122767.904
3966,24,1284,54.5,2576.47,1248,14311.98,TD,93491.638
3967,1284,28,48.4,2173.8,3937.32,12974.53,TC,222581.507
3968,26,1285,82.5,2740.39,3557.58,13328.51,TC,326896.313
3969,1285,12,33.2,2687.24,3400.95,15708.9,TD,140733.02
3970,15,1286,71.4,2984.14,3161.91,10884.65,TC,253779.209
3971,1286,34,55.7,2334.61,1695.52,12680.48,TD,117063.842
3972,1,1287,20.4,2471.74,2115.17,8283.91,TD,58875.464
3973,1287,19,13.6,2115.6,3900.9,16246.13,TP,105530.843
3974,7,1288,18.9,2629.69,3467.24,13750.16,TD,90160.782
3975,1288,12,57.5,2163.41,1575.6,6884.13,TP,114101.213
3976,17,1289,85.6,2613.82,1300.24,12873.08,TP,153820.912
3977,1289,33,48.4,2322.87,2485.35,14946.6,TD,146528.37
3978,29,1290,95,2706.89,1386.6,6791.9,TP,155488.78
3979,1290,38,42.8,2970.44,2844.42,12153.43,TP,162387.249
3980,26,1291,99.6,2823.15,2908.54,17322.6,TC,332355.714
3981,1291,50,70.1,2132.47,2075.8,6615.11,TD,158230.226
3982,15,1292,36.8,2082.44,2984.17,10350.35,TD,128460.456
3983,1292,40,60.2,2838.91,4147.27,18462.32,TC,294967.9
3984,12,1293,58.9,2687.96,2384.59,15838.42,TP,192239.413
3985,1293,31,52.1,2266.42,2627.01,10684.83,TC,163708.75
3986,15,1294,27.5,2379.09,4010.24,11407.16,TC,138897.158
3987,1294,20,94.7,2278.69,2435.14,15939.41,TC,269547.091
3988,12,1295,67.6,2990.24,2030.82,15707.06,TP,188965.558
3989,1295,36,12.8,2655.15,1463.67,16956.12,TD,48519.918
3990,14,1296,42.7,2853.22,2566.97,10017.12,TC,135502.215
3991,1296,31,65.9,2848.65,1716.49,7755.99,TC,133804.118
3992,26,1297,69.6,2680.93,4120.34,13660.65,TD,311313.634
3993,1297,12,62.8,2436.96,4119.07,10849.46,TC,286068.314
3994,29,1298,90.5,2025.96,1657.13,9528.55,TD,167241.905
3995,1298,4,62.9,2448.28,3563.49,14310.24,TC,259505.353
3996,8,1299,51.7,2818.03,3157.63,11660.77,TC,192887.272
3997,1299,18,61.1,2896.18,1388.39,12935.22,TC,117477.815
3998,3,1300,27.3,2094.88,2641.54,9170.12,TC,95300.198
3999,1300,26,13.2,2395.86,2765.82,18157.12,TD,67956.076
4000,24,1301,42.4,2498.74,2808.66,17026.15,TD,148827.764
4001,1301,20,48.4,2399.52,4104.07,15749.91,TD,226236.364
4002,14,1302,19.8,2674.41,1752.32,9413.32,TD,52431.658
4003,1302,39,83.3,2603.63,2097.32,9606.3,TD,192680.466
4004,22,1303,63.2,2768.72,4072.49,7958.95,TD,272884.408
4005,1303,38,49.3,2417.41,2786.68,13484.93,TC,170816.073
4006,19,1304,72.7,2422.24,2371.12,16466.78,TC,212676.258
4007,1304,39,24.7,2342.75,2571.33,11819.68,TP,102495.609
4008,18,1305,49.8,2771.59,4278.86,10145.21,TC,239192.801
4009,1305,47,22.1,2330.53,2723.48,6852.09,TD,73482.782
4010,31,1306,26.8,2237.59,1307.14,15316.28,TP,84749.41
4011,1306,47,48.8,2368.27,4031.93,8657.07,TC,219037.715
4012,9,1307,49.1,2435.01,3440.72,14741.3,TP,217072.392
4013,1307,13,73.6,2883.62,1752.75,17410.93,TD,159743.508
4014,31,1308,46.8,2517.28,1546.21,8376.7,TD,88282.628
4015,1308,5,12.6,2767.41,1783.79,7416.81,TC,42301.827
4016,5,1309,56.9,2417.17,1939.2,17936.85,TP,168361.885
4017,1309,24,69.1,2501.8,1442.67,8481.17,TD,115760.169
4018,9,1310,34.8,2101.86,4422.27,9787.26,TP,186337.362
4019,1310,15,44.7,2194.06,1661.58,7044.72,TD,87738.238
4020,9,1311,10.5,2981.93,2497.45,12074.2,TP,66635.175
4021,1311,34,47.8,2896.3,4047.84,12721.97,TD,216738.204
4022,3,1312,42.2,2505.04,2010.5,10177.81,TC,110757.103
4023,1312,5,20.1,2985.48,3624.46,12516.75,TD,95863.926
4024,25,1313,81.4,2872.01,3198.07,7490.68,TD,275179.996
4025,1313,19,89.5,2229.21,1224.14,6657.63,TD,122441.948
4026,13,1314,71,2731.81,1346.43,13681.04,TP,140739.564
4027,1314,37,83.3,2055.68,3733.31,13846.54,TP,355964.677
4028,20,1315,95.2,2385.8,1731.93,11188.59,TD,185167.28
4029,1315,8,83.8,2068.86,2684.21,10674.6,TC,251557.238
4030,11,1316,42.2,2692.07,3387.21,15386.35,TD,170250.492
4031,1316,26,46.6,2272.75,1604.69,18064.73,TD,105954.872
4032,16,1317,19.1,2400.9,3653.43,15976.38,TD,97743.621
4033,1317,3,57.2,2064.26,1696.7,12344.52,TD,118866.732
4034,9,1318,63.1,2751.52,3312.49,15579.64,TD,236697.063
4035,1318,14,45.6,2141.43,1684.49,8936.12,TP,106656.146
4036,24,1319,37.5,2168.28,3353.12,15741.45,TP,176708.775
4037,1319,10,56.5,2546.11,2053.71,18814.93,TD,148684.613
4038,20,1320,11,2363.35,4422.32,7160.93,TD,62466.358
4039,1320,44,62.1,2547,2760.67,17086.56,TC,213283.695
4040,10,1321,60,2012.98,2288,11719.02,TP,175621.942
4041,1321,1,39.5,2285.14,2308.68,7336.36,TD,105216.176
4042,8,1322,50.6,2870.9,2755.92,9982.67,TC,165280.593
4043,1322,43,89.1,2982.54,3045.61,7071.45,TD,285660.711
4044,25,1323,72,2702.49,3471.21,8689.14,TP,279565.944
4045,1323,9,76,2406.86,4389.7,9542.31,TP,365605.221
4046,29,1324,98.2,2663.11,3967,8021.28,TP,417088.478
4047,1324,24,94.2,2796.3,1437.51,17859.43,TC,179286.431
4048,26,1325,62.7,2931.1,1019.8,6687.45,TC,82253.695
4049,1325,33,28.9,2587.4,3382.84,14044.35,TD,122822.436
4050,19,1326,72.1,2501.24,1632.91,13560.57,TD,141930.963
4051,1326,34,71.1,2376.17,4246.19,10363.14,TD,320861.303
4052,29,1327,56.8,2579.97,2349.81,11245.48,TD,154041.946
4053,1327,6,82.3,2204.73,3140.7,17030.97,TP,313480.347
4054,24,1328,96.5,2545.82,1652.09,8937.52,TD,176272.537
4055,1328,38,82.2,2974.38,3446.16,6829.97,TD,297176.684
4056,12,1329,57.9,2042.86,4312.97,17917.04,TP,307306.647
4057,1329,21,16,2798.54,975.34,14889.09,TP,64560.159
4058,16,1330,84.4,2269.03,2957.4,17660.62,TC,292493.016
4059,1330,47,69.2,2276.2,1471.96,14450.6,TC,137372.212
4060,22,1331,67.6,2933.62,2036.5,7954.57,TD,153328.332
4061,1331,22,86.2,2147.77,1661.93,12975.98,TC,175250.89
4062,9,1332,92.2,2947.54,4250.77,6922.21,TD,405944.07
4063,1332,45,94,2826.93,1719.07,10366.66,TP,196556.156
4064,19,1333,16.9,2430.45,3031.34,6952.44,TC,69650.708
4065,1333,33,31.3,2736.18,3964.14,6925.89,TP,148284.021
4066,11,1334,64,2327.35,3127.04,12494.11,TP,241189.651
4067,1334,28,22.4,2198.24,1015.1,11270.84,TC,50859.412
4068,7,1335,63.8,2915.17,1225.34,10881.58,TC,106119.496
4069,1335,17,25.2,2005.37,2209.11,9152.85,TD,72319.502
4070,15,1336,53.7,2437.52,4227.19,8237.61,TP,254974.214
4071,1336,41,97.9,2108.48,1458.29,8266.79,TC,163888.688
4072,25,1337,63.9,2245.59,4015.65,7214.21,TC,275438.308
4073,1337,50,88.8,2668.23,1379.14,10896.45,TC,150197.697
4074,11,1338,25.1,2765.59,1809.33,8843.19,TP,75593.662
4075,1338,34,55.8,2482.9,3106.22,9619.04,TD,191200.44
4076,2,1339,31.9,2485.64,1515.44,10903.44,TD,68273.68
4077,1339,43,38.3,2480.14,2712.01,15026.45,TC,140910.958
4078,1,1340,66.2,2566.78,4437.05,13214.37,TD,317442.482
4079,1340,30,75.1,2081.97,2161.94,10462.28,TC,188506.908
4080,4,1341,43.7,2199.85,4490.83,14072.42,TD,220964.993
4081,1341,33,29.5,2250.79,4372.47,18363.56,TC,173474.843
4082,4,1342,70.3,2151.52,1007.81,17747.23,TD,101396.131
4083,1342,29,66.6,2961.61,1932.72,17061.93,TC,170923.201
4084,4,1343,96.2,2821.06,3469.65,8185,TP,361974.89
4085,1343,24,49,2204.2,1339.62,15440.48,TC,103358.684
4086,17,1344,37.5,2672.86,2546.27,12836.75,TD,118696.785
4087,1344,3,10.3,2329.56,3235.86,18742.26,TC,78766.116
4088,29,1345,73.2,2780.82,3960.97,16115.41,TD,318508.48
4089,1345,30,99.4,2499.11,2186.09,17794.61,TC,260724.059
4090,22,1346,70,2534.12,3954.32,7864.52,TD,291919.752
4091,1346,21,77.7,2883.62,1717.59,11685.37,TC,163216.714
4092,31,1347,16.6,2584.71,4402.56,10552.51,TC,99937.979
4093,1347,34,35.6,2430.78,3622.58,17929.27,TP,186975.365
4094,22,1348,34.5,2257.88,3590.32,13992.88,TC,158307.544
4095,1348,1,43.1,2980.75,3917.42,13452.84,TD,193346.096
4096,3,1349,76.3,2065.36,1185.04,7934.03,TD,105178.36
4097,1349,45,13.2,2236.86,2986.65,18851.79,TP,100101.189
4098,27,1350,73.6,2942.73,1870.97,11949.87,TD,159765.914
4099,1350,27,83.4,2776.92,3327.93,7802.48,TD,292810.25
4100,23,1351,44.8,2562.84,3496.47,13863.63,TC,191091.045
4101,1351,3,53.9,2526.26,2365.16,17675.46,TC,170661.942
4102,20,1352,42.7,2926.39,1761.24,12814.78,TD,98634.986
4103,1352,32,81.8,2327.28,1563.64,6649.63,TC,145527.181
4104,12,1353,11.9,2590.31,946.96,7570.42,TD,25971.806
4105,1353,22,50,2149.59,4023.6,9528.58,TC,225245.324
4106,26,1354,30.8,2429.47,3394.9,16695.31,TD,133704.886
4107,1354,45,57.1,2633.97,3135.28,9981.61,TP,212601.449
4108,28,1355,26.6,2934.43,3516.45,14532.11,TC,129895.853
4109,1355,10,86.3,2885.99,3127.57,16009.69,TD,298410.785
4110,15,1356,55.6,2674.81,2924.76,16626.86,TD,191894.442
4111,1356,1,33,2396.9,3030.45,7034,TC,118579.95
4112,30,1357,16.2,2971.93,3938.04,16837.47,TP,118964.335
4113,1357,49,18,2192.23,1572.36,10369.6,TP,62640.47
4114,6,1358,55.8,2250.86,1148.35,14608.52,TC,99928.386
4115,1358,17,35.8,2176.04,2912.58,11040.67,TC,131839.945
4116,29,1359,61.5,2365.5,2545.27,8106.02,TD,171869.237
4117,1359,24,77.3,2766.1,2224,9004.4,TD,189088.34
